artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Capitalist Casualties,Corporate Retreat,-0.9673453473682639,-1.29869941467376,False,-0.907730583799594,0.9888029701069223,0.7609266418156766,0.5913001450222167,1,-0.2735916915837606,-0.9537775619193876,2.4058028727157676,0.31439601522535626,0.6256246732922253,-0.7459652480931062,4,grindcore
Ty Dolla $ign;Post Malone,Spicy,-1.6317417748148826,-0.7594638881346132,False,1.2711354344860708,-0.46254835917476705,0.4815987994586618,0.4892187826870697,1,-0.3480366036290974,-0.5244680596089845,-0.5176130767660246,-0.5170317909467091,-1.303059673526974,-0.7421696429725954,4,hip-hop
Rey Ruiz,Mal Momento,-0.11312136922261146,0.5473289425773438,False,0.8410960887717944,0.01596256955298337,-1.4736960970404422,-0.07232705443594545,1,-0.5015792347226045,-0.002707144441944728,-0.5174634257114679,-0.21044278742076017,1.3513067112302335,-0.981126291656001,4,salsa
Carlos Di Sarli y su Orquesta Típica,El Ingeniero - 2ª Versión,-0.872431572018747,-0.31083811544221296,False,0.40532288511466175,-1.0161973676200982,0.4815987994586618,0.12455819353608197,0,-0.4727318313050365,1.5655570920029858,1.5294108618862692,0.47028872888261836,-0.25140281640825557,-0.10297642276582007,4,tango
Marc Anthony;Will Smith;Bad Bunny,Está Rico,1.5004128117191766,-0.12706349022484217,False,1.4546188886574947,0.395607603915496,1.598910168886721,0.7423569586511048,0,1.8304076350975693,-0.16072616446396243,-0.5176130767660246,-0.6095281343833515,0.7924927354918744,0.25793901150032406,4,salsa
BTS,Awake,1.5004128117191766,-0.030065942568401723,False,-1.22309277065673,-0.5614142535400048,-0.6357125699693976,0.3444560029593851,1,-0.4941347435180708,-0.8852284638101946,-0.517606780664575,0.27282462491675297,-0.5036452360123762,0.6828803110887746,4,k-pop
Kevin Roldan,PPP,-1.584284887140124,-0.883193251540862,False,1.345675587743212,-0.05917551016459734,-0.35638472761238277,0.29705406014094504,1,0.40664869223050404,0.18810827596200122,-0.5175077198925205,-0.47546040063810596,1.1805579964212907,-0.9754994735387521,4,latino
Shirley Carvalhaes,Deus Dará de Volta Tudo pra Você,0.26653373217545634,0.21698748974030843,False,0.5314677598575162,-0.5455957104415667,-0.0770568852553679,0.43335923181388714,1,-0.4541206032937023,1.2405745791275153,-0.5176130767660246,-0.6375888228416587,-0.4648387099194347,0.4540785708418244,4,gospel
Vald,Gizeh,-0.11312136922261146,-0.30399216262823764,True,0.021154402943241578,0.0990099208197831,-0.6357125699693976,0.3397354775334824,0,3.161110437907964,-0.47974569545180956,-0.5176130767660246,-0.31437126319226827,-0.29797064771978554,-1.7991124899079047,4,french
Hector & Tito;Víctor Manuelle,Ay Amor - Reggaeton,-1.6317417748148826,0.030314127745849014,False,0.14156541974323894,0.5182013129283909,0.7609266418156766,0.6324080539394532,0,0.08467444763442251,-0.3515415848679084,-0.5175842222709389,-0.5170317909467091,0.7265216411338736,1.920280875157156,4,latino
The Viper;Neophyte;Never Surrender,Coming Home - Never Surrender Remix,-0.77751779666923,0.3269632722680303,True,-0.2483369203710376,0.9611205196846557,1.598910168886721,1.1046572850891412,1,-0.060493130853984195,0.0002743465018669298,-0.5175165787287312,-0.18965709226645852,-0.9343976756440284,1.9218457298998228,4,happy
Beowülf,Is It Too Late for Me,0.9309301596220749,-0.989530194284579,False,1.7069086381432035,-1.32465895803964,-1.1943682546834273,-2.1237887291095174,1,0.6392890423721814,1.598353492384914,0.3872537647402442,-0.23122848257506182,1.735491319550356,-0.2767085939836008,4,sad
Panic! At The Disco,I Write Sins Not Tragedies,-1.4893711117906072,-0.3696939259922195,False,0.009686687057527543,0.6012486641951906,1.0402544841726915,0.6603378293760446,0,0.4252599202418383,-0.6815926323478586,-0.5176130767660246,-0.5326210623124354,0.6566698941665786,1.59092889399842,4,rock
Gabriel Brito,Enquanto Eu Te Espero,0.45636128287449024,0.9392311062396629,False,-0.07058732414247007,0.04759965574985946,-1.4736960970404422,0.24650510037190312,1,-0.557412918756607,-0.11004081841916441,-0.5113802527178871,-0.7456744376440271,-1.2720144526526207,0.2553420185231321,4,brazil
Legião Urbana,Dezesseis / Música Incidental: ''Strawberry Fields Forever'',0.5512750582240071,0.8305681254742091,False,-0.6267715445996005,0.9097102546147321,1.3195823265297064,0.586579619596314,1,-0.44295386648690177,-0.9531289385645613,-0.516879058908579,-0.6651298689211084,-0.2708060794547264,0.8185565467561671,4,mpb
KLOUD,FOLLOW ME,0.5038181705492487,0.5993740433137044,False,-0.38021565305674904,0.8424814464463704,0.7609266418156766,1.0194911388634789,1,-0.3992174806602664,-0.8506431688619794,-0.5131520199599973,-0.6219995514759324,-1.6189447959235188,-0.7436346133699855,4,club
Hasan Raheem;Justin Bibis;Talal Qureshi,Peechay Hutt,1.1207577103211088,-0.03242722359046785,False,1.896125950257485,-0.5179132600193003,-0.35638472761238277,-0.24580636383787158,0,-0.13121579729705407,-0.6318017335862041,-0.5170024498415117,-0.48065682442668134,0.46263726370187025,-0.2757097505308347,4,indie
Marc Romboy,Gangwon,-1.6317417748148826,1.4134873509215795,False,1.007377969114648,0.19392117941041093,1.3195823265297064,-0.34769103761360615,0,-0.09585446407551913,-0.7862429644756477,2.399475132565374,-0.5482103336781616,-1.669393279844343,0.25600791415830987,4,minimal-techno
Harish Budhwani,Saari Umar,0.45636128287449024,0.3935549213903281,False,0.07275912442895474,-1.597528826487696,0.4815987994586618,-0.6149907898553495,1,-0.4541206032937023,-0.11600380030678756,-0.5176130767660246,-0.5430139098895862,-0.2125962903153141,0.08603805327928135,4,songwriter
Jim Morrison;The Doors,An American Prayer,0.5038181705492487,-0.39800286600676604,True,0.8066929411146524,-0.84219339353728,0.4815987994586618,-1.3277901291666652,1,-0.23916091976279236,0.2715900223887275,-0.4394654859086651,0.08575336852803822,1.1805579964212907,-0.39633674484321874,4,psych-rock
Robert Haig Coxon,The Family,-0.4453195829459208,3.582218240688333,False,-2.232251768599564,-2.1883514112143563,0.4815987994586618,-2.1340165341989734,1,-0.4289954454784011,1.833891276946035,2.2254622784295526,-0.5586031812553125,-1.6728858671927076,-0.036020616648733815,4,new-age
The Beach Boys,The Man With All The Toys - 1991 Remix,-1.6317417748148826,-1.2192881241816629,False,0.8296283728860805,-0.5890967039622714,0.20227095710164694,-0.050297935781732576,1,-0.4634262172993694,0.36401624164688884,-0.5175818177296818,-0.8007565298029264,0.7265216411338736,0.5345187635712528,4,psych-rock
Glee Cast,Make You Feel My Love (Glee Cast Version),0.21907684450069786,-0.30073218509777316,False,-1.0912140379710187,-2.0562665763423986,1.3195823265297064,-0.8451164043681088,1,-0.4541206032937023,1.962095387529936,-0.5133418521645091,-0.7009851930622786,-1.0779818221879125,1.5503425550343584,4,club
Dritte Wahl,Zu wahr um schön zu sein,0.029249293801663967,-0.21156739426452972,False,-1.0625447482567334,0.893891711516294,1.0402544841726915,0.7264251853386829,0,-0.47180126990446974,-0.9365399229531932,-0.5175779578081899,-0.48585324821525677,1.099064291626113,-0.54206800460179,4,ska
HELLYEAH,Matter of Time,-0.30294891992164535,-0.03124658307943479,True,-0.7414487034567409,1.3605387329202159,1.3195823265297064,1.2173598296325694,0,0.1647027280831595,-0.9521539910259348,-0.5176085207931164,-0.39751404380947475,-0.5657356777610828,-0.6663907196894082,4,groove
Direct;Park Avenue,I'll Go,0.741102608923041,0.27912971007102644,False,-0.9593353052853072,-0.24108875579663486,1.3195823265297064,0.11944429099135402,1,-0.40014804206083315,-0.3664490395869667,-0.48898005258549415,-0.6188816972027872,-1.5952728150068243,0.9259988074920388,4,dub
Sad Saturno,Salven la Torre del Reloj,0.07670618147642244,-0.05725591732249158,False,-1.9340911555709996,0.9571658839100462,0.4815987994586618,1.1186221728074366,1,0.1647027280831595,-0.882246972866383,-0.5176130767660246,0.9171811747001035,-0.4337934890450814,-1.6583088578496459,4,punk-rock
Milking the Goatmachine,Ma Baker,-0.9198884596935055,-0.3363276154304119,False,-0.16806290917103936,1.3486748255963874,0.4815987994586618,0.8609601599769114,1,-0.13121579729705407,-0.9459316194262001,-0.5117915558276627,0.7768777324085674,0.5441309684970478,0.4233141924966288,4,grindcore
Ray Price,You Done Me Wrong,-1.062259122717781,-0.7660631399462831,False,0.026888260886098598,-0.9924695529724411,-0.35638472761238277,-0.33333277277648515,1,-0.5369405679441395,1.1928707240265288,-0.5176130767660246,-0.7363208748245914,1.5996684782250603,0.7120465399095444,3,honky-tonk
Roberto Alagna;London Orchestra;Yvan Cassar,Core ‘ngrato,-0.7300609089944716,0.9176183362876918,False,-2.323993495685276,-1.419570216630268,-0.6357125699693976,0.05335693502871523,1,-0.45319004189313555,1.8994840777098911,-0.4979970822998048,-0.5845853001981896,-1.634855471621625,-1.5942829925273398,5,opera
Idina Menzel,"Let It Snow, Let It Snow, Let It Snow",-1.6317417748148826,-0.6006501179005012,False,-0.7013116978567417,-0.9331500163532984,-0.9150404123264124,-0.11874555445732266,1,-0.28103618278829434,0.35805325975926555,-0.5176130767660246,0.3247888628025071,-1.0314139908763824,0.261468258366764,4,show-tunes
Reginaldo Rossi,A Raposa e as Uvas,0.6461888335735241,-0.02653283178538486,False,1.288337008314642,-0.08290332481225442,-0.0770568852553679,0.2020534859446522,1,-0.40200916486196653,0.29544194993922074,-0.5176130767660246,2.2578585121525587,1.5686232573507068,0.2587047914807779,4,forro
Selena,Como La Flor,-1.584284887140124,-0.39506888622934805,False,0.3995890271718047,0.44306323321081015,1.3195823265297064,0.1180674710754656,1,-0.46994014710333637,-0.4737827135641863,-0.5175618220708065,0.7872705799857183,1.595787825615766,-1.0362624502486888,4,latin
Cesare Cremonini,Nessuno Vuole Essere Robin,-1.6317417748148826,0.4685872690915041,False,-0.2712723521424657,-0.41509272987945295,-0.9150404123264124,0.005561615091450142,1,-0.5080931645265714,0.8380733017129419,-0.5176130767660246,-0.3923176200208995,-0.8645459286767335,0.5224660525745423,4,indie-pop
Ravyn Lenae;Doechii,Xtasy - Remix,-1.6317417748148826,0.3605762838321433,True,0.5716047654575153,0.6091579357444096,-0.0770568852553679,0.10764297742659704,1,0.021396272395886266,-0.26507834749737036,-0.5154205148039134,-0.6776012860136893,1.048615807705289,-0.5063759985562819,4,alternative
Sangeetha Rajeev,Thank You Maa,0.3614475075249733,-0.9112554905531032,False,0.8124267990575094,-0.2845897493173395,-0.35638472761238277,-0.19329051847470355,1,-0.5015792347226045,0.8231658469938836,-0.5144681899112791,-0.361139077289447,0.020242866242335678,-0.00888536951525532,4,k-pop
Renato Russo,La Forza Della Vita,0.5038181705492487,0.7686549846456319,False,-0.9880045949995923,-0.05917551016459734,-0.35638472761238277,0.6009378844334348,1,-0.5183293399328052,-0.023577581048626332,-0.5176130767660246,-0.5170317909467091,-0.10393801725507744,-1.4584069881693942,4,brazil
Ten City,That's The Way Love Is,-0.8249746843439886,0.153550089147487,False,0.6576126346003706,1.1746708515135693,0.4815987994586618,0.5468485305949659,1,-0.4010786034613998,-0.3962639490250832,-0.5171100214240684,-0.44947828169522885,1.9023593817500049,-0.07627400779520704,4,chicago-house
Steve Earle,Go Amanda,-1.6317417748148826,-0.13086092351032913,False,-1.3607053612852982,0.3006963453248677,1.3195823265297064,0.942782600692559,1,-0.5183293399328052,-0.9470347710754103,-0.5122028589374382,-0.48585324821525677,0.6915957676502261,0.6943670107955845,4,alt-rock
Angband,Saved from the Truth,-1.6317417748148826,1.1488124184481967,False,-1.3951085089424402,1.2972645605264637,0.7609266418156766,0.7142304946551009,1,0.806790094474189,-0.9427116092068833,-0.5015406167840252,1.2289666020146282,-0.7520070030072027,1.0664694917327096,4,iranian
Agoria;Jacques,Jardin,0.45636128287449024,0.5580780576777941,False,1.7355779278574885,0.08319137772134506,-1.1943682546834273,-0.0019125501662292676,1,-0.27173056878262725,-0.9516411745835994,2.342525471211833,-0.737879801961164,-0.23976085858037327,0.15632333757225483,4,minimal-techno
Empire of the Sun,Walking On A Dream,2.1173523514910366,-0.27429993485076426,False,1.7642472175717736,0.24137680870572506,-0.0770568852553679,0.5401611195749368,0,-0.37688400704666536,-0.18755958295826736,-0.5175892844630592,-0.8189440130629404,0.955480145082229,0.15589050540938934,4,alternative
Sufjan Stevens,The Only Thing,1.4054990363696598,0.48069323970463423,False,-0.3056754997996078,-1.9534460462025516,-0.6357125699693976,-2.211708515166956,1,-0.4410927436857684,1.988928806024241,-0.29993881559248864,-0.5689960288324633,0.10949787625610151,1.2232879138169839,4,songwriter
Ali Farka Touré;Toumani Diabaté,56,-1.157172898067298,1.6530164026599743,False,-0.6611746922567425,-0.9054675659310321,1.598910168886721,-0.3541817600742223,1,-0.5313571995407391,1.452260436138143,2.0356300739177486,-0.4962460957924076,0.004720255805159012,-1.0926638105482138,4,afrobeat
SUPER BEAVER,突破口,0.9309301596220749,0.22474094981276438,False,-0.5235621016281745,1.400085090666311,0.7609266418156766,1.289151153818174,1,0.2577588681398305,-0.876582140073141,-0.5176130767660246,-0.8470047015212476,-0.806336139537321,-0.6253049589989635,4,anime
Rebecka Aether,Redamancy,1.452955924044418,-0.09078963213586358,False,-2.054502172370997,-2.5184053129632655,1.3195823265297064,-5.652184796412413,1,-0.4615650944982359,1.9948917879118642,1.962861062188223,-0.6583745179959604,-1.5747053561775652,-1.7944179256799044,4,sleep
Jebroer;Jayh;Stepherd;Skinto;Ruthless,Banaan - Ruthless Remix Edit,-0.6351471336449547,-0.6663078275140714,False,1.0589826906003612,0.9334380692623891,1.0402544841726915,0.8572230773480718,0,1.486099916887887,-0.7203520146174102,-0.011393864734545525,-0.8911743037241386,-1.2215659687317966,1.0869790772961727,4,hardstyle
Ferreck Dawn;Izzy Bizu,Life,1.025843934971592,-0.5164634008637777,False,1.2252645709432146,0.3481519746201819,0.7609266418156766,0.48803865133059393,1,-0.3322170598194633,-0.8935766384528674,-0.5110322270096155,1.0574846169916394,-0.03796692289707661,0.09179805052356582,4,groove
Ever So Blue,Sketches,0.9309301596220749,-0.6383072637524067,False,-1.205891196828159,-2.157505252172402,1.3195823265297064,-3.6408475878590143,1,-0.44388442788746846,2.0068177516871106,2.4500970537685216,-0.589781723986765,-0.20871563770601995,0.836302665433645,4,piano
Brothers of Metal,Brothers Unite,0.9309301596220749,0.15346198164666364,False,-0.5006266698567464,0.2888324380010392,0.4815987994586618,0.2588964796148978,1,-0.18239667432822315,-0.9513042661069486,-0.5169613195305341,-0.7082601863662843,0.3656209484695161,2.0222960864663326,3,heavy-metal
The Killers;Ryan Pardey,Don't Shoot Me Santa,-1.6317417748148826,0.136862528491542,False,0.14156541974323894,0.8187536317987133,0.7609266418156766,0.821425759534976,1,-0.1470353411066882,-0.7746151497947823,-0.5176130767660246,0.47028872888261836,0.7459249041803444,-0.07497551130661109,4,alt-rock
Demi Lovato,Sorry Not Sorry,-1.6317417748148826,-0.22742674441273508,True,0.8124267990575094,0.012007933778373859,1.598910168886721,0.2775818927590961,0,1.355821320808548,-0.8816506746776207,-0.5176130767660246,0.23644965839672505,1.6074297834436486,0.7208696570756443,4,dance
Spineshank,Smothered,-1.6317417748148826,-0.3412616354765202,False,0.153033135628953,1.2023533019358355,-0.0770568852553679,0.9331448612813411,0,-0.34152267382513046,-0.953662923592598,-0.5172745426679787,-0.8376511387018118,0.8701057876777574,0.08380730290143733,4,groove
Kove;Melissa Steel,Way We Are,-0.5876902459701961,-0.2456473755830066,False,0.6748142084289416,1.2814460174280256,-1.1943682546834273,1.087348691860831,0,-0.3657172702398649,-0.8670413690529436,-0.5155787083076732,-0.7669797751771863,1.452203679071882,0.2561743880671041,4,drum-and-bass
The Girl Next Door;WMD,ON TOP,1.4054990363696598,-0.8624703673472071,False,0.4167906010003758,-0.7314635918482136,1.598910168886721,-0.1596567748151462,1,-0.3070919020041622,-0.6801018868759529,2.5386854158740304,-0.6001745715639157,-0.759768308225791,0.8445264765280852,4,sad
Luny Tunes;Don Omar;Sharlene;Maluma,La Fila,-1.6317417748148826,-0.22742674441273508,False,0.9328378158575068,1.1509430368659122,-1.1943682546834273,1.3487477873201958,0,-0.06793762205851782,-0.6228572607547691,-0.5176130767660246,0.2936103200710546,0.40442747456245776,-0.14063282093510138,4,reggae
Los Estramboticos,Todo Algún Día Termina,0.3614475075249733,0.162484189730976,False,-0.08778889797104113,1.190489394612007,0.4815987994586618,0.8416846811544753,1,-0.2856889897911279,-0.9368678869570125,-0.5175602401357688,0.4079316434197134,1.1533934281562315,1.023286159791455,4,ska
Underoath,Writing On The Walls,1.2156714856706259,0.11313517851981034,False,-1.1772219071138739,1.261672838554978,-0.9150404123264124,1.023031532932906,0,0.010229535589085818,-0.9429501284823884,-0.5168632395582031,0.7249134945228133,-1.1594755269830899,-1.0106587630761181,4,metalcore
Topic;A7S,Kernkraft 400 (A Better Day),-1.584284887140124,-0.5618828175382214,False,0.34225044774323454,0.34419733884557235,1.598910168886721,0.5448816450008396,0,-0.2801056213877276,-0.40520842185651823,-0.5175491665905056,0.48068157645976917,-0.2708060794547264,0.12259572365051993,4,german
Vybz Kartel,Without My Own,-0.35040580759640383,-0.6154521780388262,False,-0.45475580631389023,0.3402427030709629,0.7609266418156766,0.6526669755589525,1,1.8304076350975693,-0.9066951986056386,-0.5176130767660246,-0.018175107243470035,-0.2785673846733147,-0.43132956047179055,4,dancehall
Gramatik,Skylight,0.5038181705492487,-0.02854168280415754,False,0.5945401972289434,-0.12640431833295904,-1.4736960970404422,0.4463406767351197,1,0.22053641211716213,-0.6607221957411771,-0.5117282784261588,0.6209850187513053,0.8312992615848162,-1.073685784945658,4,trip-hop
George Winston,Kai Forest,-0.3978626952711623,-0.5706935676205578,False,-0.78158570905674,-2.5254445646420707,1.0402544841726915,-3.1998718376559325,1,-0.24846653376845948,2.003836260743299,2.269756459482307,-0.5222282147352846,-0.39498696295213975,0.12735687744203827,4,new-age
João Nogueira,Poder Da Criação,0.45636128287449024,0.002234267233443193,False,-1.1141494697424466,0.4944734982807338,1.0402544841726915,-0.20981235746536311,0,-0.3778145684472321,-0.8777747364506655,-0.5175365111102049,2.2162871218439557,0.7498055567896386,-0.9269889765160796,4,samba
Kodak Black;XXXTENTACION,Roll in Peace,-1.6317417748148826,-0.14485239464107919,True,1.047514974714647,-0.4665029949493766,1.3195823265297064,0.3015778970074351,0,1.5047111448992212,-0.862569132637226,-0.5176130767660246,-0.08572861649495025,-0.4221515312171989,0.5912530716883656,4,hip-hop
Jeremy Weinglass,The Christmas Song,-0.6351471336449547,0.2950595462198905,False,-1.286165208028157,-2.0997675698631033,-0.6357125699693976,-2.231377371108217,1,-0.47738463830787,1.935261969035631,2.317214510610259,-0.5222282147352846,-1.372911420494269,-1.738083154943897,4,new-age
small query,waltz to the moon,-1.3470004487663318,-1.2050675735487721,False,-0.01324874471389989,-1.6489390915576196,-0.9150404123264124,-1.288059040165317,0,-0.4652873401005028,-0.7194575673342667,2.178004227301602,-0.6053709953524912,-0.39498696295213975,-1.574705660853125,4,study
MC STAN,Shana Bann,1.5004128117191766,-0.012867358407681244,True,0.6346772028289425,-0.49814008114625263,-0.0770568852553679,-0.5144829359955032,1,1.3092932507802122,-0.9162359696258359,-0.5176130767660246,-0.30397841561511746,-1.0779818221879125,-0.7455324159302411,4,hip-hop
Chris Tomlin;Russell Dickerson,Together (feat. Russell Dickerson),0.3139906198502148,-0.4480479264744363,False,-0.6955778399138847,0.32442415997252483,0.7609266418156766,0.6982987213426791,1,-0.44016218228520165,0.2864974771077858,-0.5176130767660246,-0.4910496720038322,0.21815614931633817,-1.5424430173287806,4,world-music
Servando & Florentino,Estás Hecha Para Mi,-0.16057825689736993,0.9858311634251395,False,0.21037171505752317,-0.881739751283375,1.0402544841726915,-0.9810281989222254,1,0.9184574625421942,-0.17265212823920906,-0.5176130767660246,2.2266799694211064,0.5751761893714011,-0.8025330823014257,4,salsa
Sub Urban,Cradles,1.9749816884667615,-0.173954302163036,False,-0.15086133534246832,-0.21340630537436828,0.20227095710164694,1.2738094461839897,1,2.1188816692732497,-0.1637076554077741,-0.5173903403127308,-0.21563921120933557,0.5984601050271661,-1.439562141693874,4,indie-pop
Hozho,Time To Move On,0.07670618147642244,3.268150243253373,False,1.0303134008860761,0.22555826560728703,-1.1943682546834273,0.27895871267498457,1,-0.44016218228520165,-0.8097967429317597,1.7255708065484674,-0.5586031812553125,-1.0042494226113232,0.15635663235401387,4,techno
Lushington;Felon,You Got Me Baby - Felon Remix,-0.5402333582954377,-0.7944161337112413,False,1.3055385821432128,0.387698332366277,0.4815987994586618,0.4475208080915952,1,-0.397356357859133,-0.9485255165473161,-0.33885441751740863,0.5430386619226741,0.7614475146175211,0.09026649056265809,4,groove
Mouse On Mars,Yippie,-1.1097160103925394,0.013159597335540217,False,1.053248832657504,0.4391085974362006,1.3195823265297064,-0.7438217962706121,0,-0.022340113430749042,-0.5035976230023028,2.2033151879031756,-0.8303761453978064,1.9023593817500049,1.4898792313602514,4,idm
Aries,CONVERSATIONS,1.025843934971592,-0.5762090971721003,False,0.6346772028289425,0.3204695241979153,0.4815987994586618,0.3641248589006467,1,-0.5304266381401724,-0.5662089328223475,-0.5173102943998283,-0.883899310420133,1.11458690206329,0.32496140718092836,4,sad
Juls;Miraa May;Donae'o,Blessed,0.9309301596220749,-0.36357926543507807,True,1.523425183971779,-0.8184655788896229,-0.0770568852553679,-0.6859953598033033,0,0.8160957084798561,-0.5274495505527961,-0.5096401241765289,-0.44947828169522885,0.8118959985383453,0.2583052540996715,4,dancehall
Christopher Titus,Arm the Children,-0.6826040213197131,5.134954349198625,True,0.2161055730003802,0.8306175391225418,0.20227095710164694,0.2177885706976614,0,8.10239147491719,1.8189838222269767,-0.5176130767660246,2.52807254915848,-0.7752909186629676,-1.29006857159655,4,comedy
Humberto & Ronaldo,Depois do Prazer / Cheia de Manias - Ao Vivo,0.26653373217545634,-0.13981264559398282,False,-0.39741722688532005,-0.43091127297789095,1.0402544841726915,0.6253272658005992,1,-0.3954952350579996,1.494001309351506,-0.5176130767660246,0.5846100522312774,0.8157766511476394,-0.533611130035037,4,forro
Ella Fitzgerald,Rudolph The Red-Nosed Reindeer,-1.6317417748148826,-0.5092562072964266,False,0.1874362832860951,-1.2851126002935447,0.7609266418156766,-0.16418061168163664,1,-0.4048008490636667,1.9114100414851378,-0.5176130767660246,0.2156639632424234,0.6605505467758728,-0.07850475817305107,4,jazz
Roots Radics;Toots & The Maytals,To You,-0.30294891992164535,0.1897534612358069,False,0.009686687057527543,-0.027538423967721253,1.0402544841726915,0.04509601553338546,1,-0.42248151567443415,-0.720053865523029,-0.5135949617705249,-0.6765620012559743,0.8196573037569336,0.7058870052841534,4,dub
Gojira,Ocean Planet,0.6461888335735241,0.9091600162086491,False,-1.4180439407138683,1.095578136021379,-0.35638472761238277,1.0605990477807152,0,0.24845325413416344,-0.9537633998374044,-0.5008445653674819,-0.32476411076941913,-1.11290769567156,-0.34153353406811965,3,death-metal
The Bangles,Walk Like an Egyptian,1.3105852610201427,-0.22037814434686603,False,0.8468299467146515,0.5854301210967525,1.598910168886721,-1.2518683452333959,1,-0.035367973038682964,-0.9189193114752664,-0.5176065908323705,0.49107442403692,1.11458690206329,-0.6366251847969793,4,synth-pop
ILLENIUM;Natalie Taylor;Last Heroes,Fragments - Last Heroes Remix,0.5038181705492487,-0.2393212570238891,False,-0.7070455557995987,0.9373927050369987,-0.9150404123264124,0.632998119617691,1,0.6579002703835156,-0.8908932966034369,-0.5176130767660246,0.9639489887972823,-0.026324965069194108,1.656686087972187,4,dub
